"sensor","year","month","mean_albedo","n_obs","sd_albedo","date","mean_temp","total_precip","total_snowfall","mean_radiation","total_pdd","n_days","season_sin","season_cos","day_of_year","time_trend","temp_anomaly","precip_anomaly","snow_anomaly","rad_anomaly","temp_lag1","precip_lag1","snow_lag1","rad_lag1","temp_cum3","precip_cum3","snow_cum3","rad_cum3"
"VIIRS",2017,6,0.326318469407706,30,0.0688314223205623,2017-06-01,-0.316816200503852,1360.52265018268,697.390967955103,387.030640313828,23.4077779960373,30,1.22464679914735e-16,-1,152,5.4154688569473,-0.367671579969326,93.5012471363223,206.117496848504,-1654.3298273458,-0.215540245295537,1496.495464181,587.571472356987,654.232648994827,0.241236078097286,4226.7468341217,1428.85951564187,781.123373851963
"VIIRS",2017,7,0.295437323862822,31,0.0237503040531799,2017-07-01,-0.57649385692057,1523.17157467905,733.043512641757,465.432314796307,12.0000909950443,31,-0.5,-0.866025403784439,182,5.49760438056126,-0.627349236386044,256.150171632692,241.770041535157,-1575.92815286332,-0.316816200503852,1360.52265018268,697.390967955103,387.030640313828,-0.369616767573319,4380.18968904273,2018.00595295385,502.231868034988
"VIIRS",2017,8,0.343988010421992,31,0.0531458466637214,2017-08-01,-0.56042706505253,1181.28615556184,452.967415337336,939.992848744863,18.0087696820929,31,-0.866025403784438,-0.5,213,5.58247775496235,-0.611282444518004,-85.7352474845159,-38.306055769264,-1101.36761891476,-0.57649385692057,1523.17157467905,733.043512641757,465.432314796307,-0.48457904082565,4064.98038042357,1883.40189593419,597.485267951667
"VIIRS",2017,9,0.380532014578462,30,0.0294057861651604,2017-09-01,-1.27521295014673,1233.25120544384,756.475830234682,1836.56603046755,12.5613622619866,30,-1,-1.83697019872103e-16,244,5.66735112936345,-1.3260683296122,-33.7701976025198,265.202359128082,-204.794437192078,-0.56042706505253,1181.28615556184,452.967415337336,939.992848744863,-0.804044624039943,3937.70893568473,1942.48675821377,1080.66373133624
"VIIRS",2017,10,0.401856440132402,31,0.0264927039423636,2017-10-01,-1.04218582503634,1065.48430244865,440.302660825664,2948.34360523029,10.506094396751,31,-0.866025403784439,0.5,274,5.74948665297741,-1.09304120450181,-201.537100597707,-50.9708102809356,906.983137570665,-1.27521295014673,1233.25120544384,756.475830234682,1836.56603046755,-0.959275280078533,3480.02166345433,1649.74590639768,1908.30082814757
"VIIRS",2017,11,0.443059690254286,30,0.0185364633993609,2017-11-01,-0.481671659206187,826.825318421556,441.533103650353,4342.14295078802,19.7413890976735,30,-0.5,0.866025403784438,305,5.83436002737851,-0.532527038671661,-440.196084624801,-49.740367456247,2300.78248312839,-1.04218582503634,1065.48430244865,440.302660825664,2948.34360523029,-0.933023478129752,3125.56082631404,1638.3115947107,3042.35086216195
"VIIRS",2017,12,0.380792712704861,31,0.0107666812511433,2017-12-01,1.80792370490868,1189.91412360804,26.1285992210813,4240.87042239151,58.2156526422758,31,-2.44929359829471e-16,1,335,5.91649555099247,1.75706832544321,-77.1072794383174,-465.144871885518,2199.50995473189,-0.481671659206187,826.825318421556,441.533103650353,4342.14295078802,0.0946887402220526,3082.22374447825,907.964363697097,3843.78565946994
"VIIRS",2018,1,0.352338410664662,31,0.0230069373266125,2018-01-01,2.44188246502026,762.141429254293,41.8078074163415,4093.60414855515,75.9772466807258,31,0.5,0.866025403784439,1,6.00136892539357,2.39102708555479,-504.879973792064,-449.465663690258,2052.24368089552,1.80792370490868,1189.91412360804,26.1285992210813,4240.87042239151,1.25604483690759,2778.88087128389,509.469510287774,4225.53917391156
"VIIRS",2018,2,0.318208308984246,28,0.0114911659114406,2018-02-01,3.94106251387145,797.897301058315,33.0956321414278,2679.96124307268,110.349750388401,28,0.866025403784439,0.5,32,6.08624229979466,3.89020713440598,-469.124101988042,-458.177838965172,638.600775413048,2.44188246502026,762.141429254293,41.8078074163415,4093.60414855515,2.7302895612668,2749.95285392065,101.032038778849,3671.47860467311
"VIIRS",2018,3,0.280561351234568,31,0.0394763031183898,2018-03-01,3.40137190765751,1602.47656846201,22.6658805837451,1436.26783697938,105.570012469348,31,1,6.12323399573677e-17,60,6.16290212183436,3.35051652819203,335.455165415657,-468.607590522854,-605.092630680245,3.94106251387145,797.897301058315,33.0956321414278,2679.96124307268,3.26143896218307,3162.51529877462,97.5693201415132,2736.6110762024
