"x","y","pvalue","significance"
73.5164385111839,-53.021375303997,0.0247303459820077,"p < 0.05"
73.5198071934994,-53.021375303997,0.0247303459820077,"p < 0.05"
73.5231758758148,-53.021375303997,0.227828443266414,"p ≥ 0.05"
73.5265445581303,-53.021375303997,0.227828443266414,"p ≥ 0.05"
73.5299132404457,-53.021375303997,0.0296290353585139,"p < 0.05"
73.5332819227612,-53.021375303997,0.0296290353585139,"p < 0.05"
73.5366506050766,-53.021375303997,0.0276642741066208,"p < 0.05"
73.540019287392,-53.021375303997,0.0276642741066208,"p < 0.05"
73.5433879697075,-53.021375303997,0.0229251335709569,"p < 0.05"
73.546756652023,-53.021375303997,0.0229251335709569,"p < 0.05"
73.5501253343384,-53.021375303997,0.0229251335709569,"p < 0.05"
73.5534940166539,-53.021375303997,0.00666737472463697,"p < 0.01"
73.5568626989693,-53.021375303997,0.00666737472463697,"p < 0.01"
73.5602313812848,-53.021375303997,0.0165058187296892,"p < 0.05"
73.5636000636002,-53.021375303997,0.0165058187296892,"p < 0.05"
73.5669687459156,-53.021375303997,0.0575198127752356,"p ≥ 0.05"
73.5703374282311,-53.021375303997,0.0575198127752356,"p ≥ 0.05"
73.5737061105465,-53.021375303997,0.0215799414263026,"p < 0.05"
73.577074792862,-53.021375303997,0.0215799414263026,"p < 0.05"
73.5804434751774,-53.021375303997,0.401366707491691,"p ≥ 0.05"
73.5838121574929,-53.021375303997,0.401366707491691,"p ≥ 0.05"
73.5871808398083,-53.021375303997,0.662930906721014,"p ≥ 0.05"
73.5905495221238,-53.021375303997,0.662930906721014,"p ≥ 0.05"
73.4187467240359,-53.0247439863125,0.0856230223587382,"p ≥ 0.05"
73.4221154063514,-53.0247439863125,0.0856230223587382,"p ≥ 0.05"
73.4254840886668,-53.0247439863125,0.108984237825755,"p ≥ 0.05"
73.4288527709823,-53.0247439863125,0.108984237825755,"p ≥ 0.05"
73.4322214532977,-53.0247439863125,0.239054750345053,"p ≥ 0.05"
73.4659082764522,-53.0247439863125,0.328540091130564,"p ≥ 0.05"
73.4692769587677,-53.0247439863125,0.328540091130564,"p ≥ 0.05"
73.4726456410831,-53.0247439863125,0.328540091130564,"p ≥ 0.05"
73.4760143233985,-53.0247439863125,0.471542263151513,"p ≥ 0.05"
73.479383005714,-53.0247439863125,0.471542263151513,"p ≥ 0.05"
73.4827516880294,-53.0247439863125,0.819990966253851,"p ≥ 0.05"
73.4861203703449,-53.0247439863125,0.819990966253851,"p ≥ 0.05"
73.4894890526603,-53.0247439863125,0.231776547929281,"p ≥ 0.05"
73.4928577349758,-53.0247439863125,0.231776547929281,"p ≥ 0.05"
73.4962264172912,-53.0247439863125,0.596035904277575,"p ≥ 0.05"
73.4995950996067,-53.0247439863125,0.596035904277575,"p ≥ 0.05"
73.5029637819221,-53.0247439863125,0.0939338900448164,"p ≥ 0.05"
73.5063324642376,-53.0247439863125,0.0939338900448164,"p ≥ 0.05"
73.509701146553,-53.0247439863125,0.375645041140708,"p ≥ 0.05"
73.5130698288685,-53.0247439863125,0.375645041140708,"p ≥ 0.05"
73.5164385111839,-53.0247439863125,0.0446561023324158,"p < 0.05"
73.5198071934994,-53.0247439863125,0.0446561023324158,"p < 0.05"
73.5231758758148,-53.0247439863125,0.0247303459820077,"p < 0.05"
73.5265445581303,-53.0247439863125,0.0247303459820077,"p < 0.05"
73.5299132404457,-53.0247439863125,0.227828443266414,"p ≥ 0.05"
73.5332819227612,-53.0247439863125,0.227828443266414,"p ≥ 0.05"
73.5366506050766,-53.0247439863125,0.0296290353585139,"p < 0.05"
73.540019287392,-53.0247439863125,0.0296290353585139,"p < 0.05"
73.5433879697075,-53.0247439863125,0.0276642741066208,"p < 0.05"
73.546756652023,-53.0247439863125,0.0276642741066208,"p < 0.05"
73.5501253343384,-53.0247439863125,0.0229251335709569,"p < 0.05"
73.5534940166539,-53.0247439863125,0.0229251335709569,"p < 0.05"
73.5568626989693,-53.0247439863125,0.00666737472463697,"p < 0.01"
73.5602313812848,-53.0247439863125,0.00666737472463697,"p < 0.01"
73.5636000636002,-53.0247439863125,0.0165058187296892,"p < 0.05"
73.5669687459156,-53.0247439863125,0.0165058187296892,"p < 0.05"
73.5703374282311,-53.0247439863125,0.0575198127752356,"p ≥ 0.05"
73.5737061105465,-53.0247439863125,0.0575198127752356,"p ≥ 0.05"
73.577074792862,-53.0247439863125,0.0215799414263026,"p < 0.05"
73.5804434751774,-53.0247439863125,0.0215799414263026,"p < 0.05"
73.5838121574929,-53.0247439863125,0.401366707491691,"p ≥ 0.05"
73.5871808398083,-53.0247439863125,0.401366707491691,"p ≥ 0.05"
73.5905495221238,-53.0247439863125,0.662930906721014,"p ≥ 0.05"
73.5939182044392,-53.0247439863125,0.662930906721014,"p ≥ 0.05"
73.412009359405,-53.0281126686279,0.151904353434967,"p ≥ 0.05"
73.4153780417205,-53.0281126686279,0.151904353434967,"p ≥ 0.05"
73.4187467240359,-53.0281126686279,0.525385355756007,"p ≥ 0.05"
73.4221154063514,-53.0281126686279,0.525385355756007,"p ≥ 0.05"
73.4254840886668,-53.0281126686279,0.148303621857282,"p ≥ 0.05"
73.4288527709823,-53.0281126686279,0.148303621857282,"p ≥ 0.05"
73.4322214532977,-53.0281126686279,0.0211744375102945,"p < 0.05"
73.4355901356132,-53.0281126686279,0.0211744375102945,"p < 0.05"
73.4389588179286,-53.0281126686279,0.981525925129617,"p ≥ 0.05"
73.4423275002441,-53.0281126686279,0.981525925129617,"p ≥ 0.05"
73.4456961825595,-53.0281126686279,0.459604481113345,"p ≥ 0.05"
73.4625395941368,-53.0281126686279,0.74664691344116,"p ≥ 0.05"
73.4659082764522,-53.0281126686279,0.613105270033745,"p ≥ 0.05"
73.4692769587677,-53.0281126686279,0.613105270033745,"p ≥ 0.05"
73.4726456410831,-53.0281126686279,0.595848107481353,"p ≥ 0.05"
73.4760143233985,-53.0281126686279,0.595848107481353,"p ≥ 0.05"
73.479383005714,-53.0281126686279,0.00606483133952762,"p < 0.01"
73.4827516880294,-53.0281126686279,0.00606483133952762,"p < 0.01"
73.4861203703449,-53.0281126686279,0.000142616415657472,"p < 0.001"
73.4894890526603,-53.0281126686279,0.000142616415657472,"p < 0.001"
73.4928577349758,-53.0281126686279,0.134022557080946,"p ≥ 0.05"
73.4962264172912,-53.0281126686279,0.134022557080946,"p ≥ 0.05"
73.4995950996067,-53.0281126686279,0.0208575614836807,"p < 0.05"
73.5029637819221,-53.0281126686279,0.0208575614836807,"p < 0.05"
73.5063324642376,-53.0281126686279,0.0488137311526405,"p < 0.05"
73.509701146553,-53.0281126686279,0.0488137311526405,"p < 0.05"
73.5130698288685,-53.0281126686279,0.0488137311526405,"p < 0.05"
73.5164385111839,-53.0281126686279,0.077147205543059,"p ≥ 0.05"
73.5198071934994,-53.0281126686279,0.077147205543059,"p ≥ 0.05"
73.5231758758148,-53.0281126686279,0.19119324311659,"p ≥ 0.05"
73.5265445581303,-53.0281126686279,0.19119324311659,"p ≥ 0.05"
73.5299132404457,-53.0281126686279,0.0396172165298064,"p < 0.05"
73.5332819227612,-53.0281126686279,0.0396172165298064,"p < 0.05"
73.5366506050766,-53.0281126686279,0.00668751490441318,"p < 0.01"
73.540019287392,-53.0281126686279,0.00668751490441318,"p < 0.01"
73.5433879697075,-53.0281126686279,0.0248442898764341,"p < 0.05"
73.546756652023,-53.0281126686279,0.0248442898764341,"p < 0.05"
73.5501253343384,-53.0281126686279,0.0533870564617152,"p ≥ 0.05"
73.5534940166539,-53.0281126686279,0.0533870564617152,"p ≥ 0.05"
73.5568626989693,-53.0281126686279,0.039258506880529,"p < 0.05"
73.5602313812848,-53.0281126686279,0.039258506880529,"p < 0.05"
73.5636000636002,-53.0281126686279,0.248945307659493,"p ≥ 0.05"
73.5669687459156,-53.0281126686279,0.248945307659493,"p ≥ 0.05"
73.5703374282311,-53.0281126686279,0.113377365999415,"p ≥ 0.05"
73.5737061105465,-53.0281126686279,0.113377365999415,"p ≥ 0.05"
73.577074792862,-53.0281126686279,0.0427610230507609,"p < 0.05"
73.5804434751774,-53.0281126686279,0.0427610230507609,"p < 0.05"
73.5838121574929,-53.0281126686279,0.013644050519108,"p < 0.05"
73.5871808398083,-53.0281126686279,0.013644050519108,"p < 0.05"
73.5905495221238,-53.0281126686279,0.00621057439604012,"p < 0.01"
73.5939182044392,-53.0281126686279,0.00621057439604012,"p < 0.01"
73.5972868867547,-53.0281126686279,0.184047662431067,"p ≥ 0.05"
73.4086406770896,-53.0314813509434,0.695286399012256,"p ≥ 0.05"
73.412009359405,-53.0314813509434,0.695286399012256,"p ≥ 0.05"
73.4153780417205,-53.0314813509434,0.794901403847958,"p ≥ 0.05"
73.4187467240359,-53.0314813509434,0.794901403847958,"p ≥ 0.05"
73.4221154063514,-53.0314813509434,0.0514498797184594,"p ≥ 0.05"
73.4254840886668,-53.0314813509434,0.0514498797184594,"p ≥ 0.05"
73.4288527709823,-53.0314813509434,0.976205200916049,"p ≥ 0.05"
73.4322214532977,-53.0314813509434,0.976205200916049,"p ≥ 0.05"
73.4355901356132,-53.0314813509434,0.976205200916049,"p ≥ 0.05"
73.4389588179286,-53.0314813509434,0.623029756684432,"p ≥ 0.05"
73.4423275002441,-53.0314813509434,0.623029756684432,"p ≥ 0.05"
73.4456961825595,-53.0314813509434,0.379561742249058,"p ≥ 0.05"
73.449064864875,-53.0314813509434,0.379561742249058,"p ≥ 0.05"
73.4524335471904,-53.0314813509434,0.632437365058455,"p ≥ 0.05"
73.4558022295058,-53.0314813509434,0.632437365058455,"p ≥ 0.05"
73.4591709118213,-53.0314813509434,0.745729754739345,"p ≥ 0.05"
73.4625395941368,-53.0314813509434,0.745729754739345,"p ≥ 0.05"
73.4659082764522,-53.0314813509434,0.385367171357014,"p ≥ 0.05"
73.4692769587677,-53.0314813509434,0.385367171357014,"p ≥ 0.05"
73.4726456410831,-53.0314813509434,0.107796135783045,"p ≥ 0.05"
73.4760143233985,-53.0314813509434,0.107796135783045,"p ≥ 0.05"
73.479383005714,-53.0314813509434,0.0155097149652366,"p < 0.05"
73.4827516880294,-53.0314813509434,0.0155097149652366,"p < 0.05"
73.4861203703449,-53.0314813509434,0.0701526317263633,"p ≥ 0.05"
73.4894890526603,-53.0314813509434,0.0701526317263633,"p ≥ 0.05"
73.4928577349758,-53.0314813509434,0.101410962655084,"p ≥ 0.05"
73.4962264172912,-53.0314813509434,0.101410962655084,"p ≥ 0.05"
73.4995950996067,-53.0314813509434,0.0294073464401283,"p < 0.05"
73.5029637819221,-53.0314813509434,0.0294073464401283,"p < 0.05"
73.5063324642376,-53.0314813509434,0.110147547051602,"p ≥ 0.05"
73.509701146553,-53.0314813509434,0.110147547051602,"p ≥ 0.05"
73.5130698288685,-53.0314813509434,0.0400775686893234,"p < 0.05"
73.5164385111839,-53.0314813509434,0.0400775686893234,"p < 0.05"
73.5198071934994,-53.0314813509434,0.0807132459987948,"p ≥ 0.05"
73.5231758758148,-53.0314813509434,0.0807132459987948,"p ≥ 0.05"
73.5265445581303,-53.0314813509434,0.0729982548686484,"p ≥ 0.05"
73.5299132404457,-53.0314813509434,0.0729982548686484,"p ≥ 0.05"
73.5332819227612,-53.0314813509434,0.281366423737956,"p ≥ 0.05"
73.5366506050766,-53.0314813509434,0.281366423737956,"p ≥ 0.05"
73.540019287392,-53.0314813509434,0.00896478828935939,"p < 0.01"
73.5433879697075,-53.0314813509434,0.00896478828935939,"p < 0.01"
73.546756652023,-53.0314813509434,0.00769782861898467,"p < 0.01"
73.5501253343384,-53.0314813509434,0.00769782861898467,"p < 0.01"
73.5534940166539,-53.0314813509434,0.00769782861898467,"p < 0.01"
73.5568626989693,-53.0314813509434,0.0113440946561442,"p < 0.05"
73.5602313812848,-53.0314813509434,0.0113440946561442,"p < 0.05"
73.5636000636002,-53.0314813509434,0.00784175721833755,"p < 0.01"
73.5669687459156,-53.0314813509434,0.00784175721833755,"p < 0.01"
73.5703374282311,-53.0314813509434,0.00222884541998358,"p < 0.01"
73.5737061105465,-53.0314813509434,0.00222884541998358,"p < 0.01"
